visitors	visitor	nn2
definitely	definitely	rr
About	about	ii
citizens	citizen	nn2
safe	safe	jj
call	call	nn1
fell	fall	vvd
opinion	opinion	nn1
Facebook	facebook	np1|nn1
larger	large	jjr
executive	executive	nn1
running	run	vvg
lines	line	nn2
concern	concern	nn1
hard	hard	rr|jj
Business	business	nn1
chairman	chairman	nn1
scheme	scheme	nn1
call	call	vvi
A	a	zz1|at1
front	front	ii32
figures	figure	nn2
injury	injury	nn1
farmers	farmer	nn2
consumer	consumer	nn1
showing	show	vvg
songs	song	nn2
north	north	nd1
future	future	nn1
speech	speech	nn1
No	no	at
table	table	nn1
hair	hair	nn1
continue	continue	vv0
daily	daily	jj
enough	enough	dd
Cape	cape	np1
facility	facility	nn1
photos	photo	nn2
below	below	rl
due	due	jj
institutions	institution	nn2
therefore	therefore	rr
better	better	rrr
/	/	fo
regional	regional	jj
expect	expect	vvi
analysis	analysis	nn1
fourth	fourth	md
customer	customer	nn1
advantage	advantage	nn1
rich	rich	jj
fuel	fuel	nn1
early	early	rr|jj
A	a	at1|zz1
search	search	nn1
clients	client	nn2
village	village	nn1
illegal	illegal	jj
truth	truth	nn1
Board	board	nn1
animals	animal	nn2
Robert	robert	np1
coach	coach	nn1
total	total	jj|nn1
raise	raise	vvi
ice	ice	nn1
assets	asset	nn2
victim	victim	nn1
equipment	equipment	nn1
cause	cause	nn1
boys	boy	nn2
radio	radio	nn1
read	read	vvi
In	in	ii31
environmental	environmental	jj
heard	hear	vvn
spoke	speak	vvd
Its	-	appge
solution	solution	nn1
join	join	vvi
forced	force	vvn
identify	identify	vvi
facilities	facility	nn2
statements	statement	nn2
bigger	big	jjr
internet	internet	nn1
heavy	heavy	jj
Comments	comment	nn2
whatever	whatever	ddqv
hot	hot	jj
requires	require	vvz
set	set	nn1
funding	funding	nn1
Yet	yet	rr
Royal	royal	jj
tough	tough	jj
return	return	nn1
fashion	fashion	nn1
artist	artist	nn1
sea	sea	nn1
section	section	nn1
let	let	vvi
expensive	expensive	jj
like	like	ii|vv0
worked	work	vvn
seeking	seek	vvg
allowing	allow	vvg
pain	pain	nn1
charge	charge	nn1
nuclear	nuclear	jj
doctors	doctor	nn2
guilty	guilty	jj
asking	ask	vvg
For	for	rex21
as	as	ii21
save	save	vvi
lead	lead	nn1
provide	provide	vv0
Church	church	nn1
enough	enough	rr|dd
feels	feel	vvz
floor	floor	nn1
active	active	jj
Other	other	jj
add	add	vvi
St	st	np1
bringing	bring	vvg
following	following	jj
dollars	dollar	nnu2
As	as	csa|ii
spot	spot	nn1
tells	tell	vvz
elections	election	nn2
onto	onto	ii
pair	pair	nn
Let	let	vm21
cultural	cultural	jj
found	find	vvn|vvd
visit	visit	vv0
scientists	scientist	nn2
editor	editor	nn1
ready	ready	jj
units	unit	nn2
streets	street	nn2
long-term	long-term	jj
ahead	ahead	rl
Mark	mark	np1
confidence	confidence	nn1
..	...	...
becomes	become	vvz
visit	visit	vvi
Ltd	ltd	jj
quick	quick	jj
talent	talent	nn1
award	award	nn1
consider	consider	vvi
increasingly	increasingly	rr
marketing	marketing	nn1
complete	complete	jj
above	above	ii
Hall	hall	nn1
right	right	rr|nn1|jj
Syria	syria	np1
smaller	small	jjr
More	more	rrr
protection	protection	nn1
seemed	seem	vvd
crowd	crowd	nn1
changed	change	vvn
return	return	vvi
Hospital	hospital	nn1
battle	battle	nn1
otherwise	otherwise	rr
magazine	magazine	nn1
show	show	vv0
inside	inside	ii
provided	provide	vvn
overall	overall	jj|nn1
rise	rise	nn1
like	like	ii|jj
governments	government	nn2
work	work	vv0
Education	education	nn1
items	item	nn2
electronic	electronic	jj
types	type	nn2
fund	fund	nn1
sold	sell	vvn
Community	community	nn1
spend	spend	vvi
Research	research	nn1
restaurant	restaurant	nn1
remain	remain	vvi
Colombia	colombia	np1
Facebook	facebook	nn1|np1
defence	defence	nn1
bodies	body	nn2
executive	executive	nn1|jj
spent	spend	vvn
said	say	vvn
seem	seem	vv0
necessarily	necessarily	rr
proud	proud	jj
criminal	criminal	jj|nn1
prevent	prevent	vvi
corner	corner	nn1
explains	explain	vvz
artists	artist	nn2
Because	because	cs
Or	or	cc
mental	mental	jj
professor	professor	nn1
flight	flight	nn1
manner	manner	nn1
generally	generally	rr
starting	start	vvg
worked	work	vvd
failure	failure	nn1
like	like	vv0
addition	addition	ii32
further	far	jjr
female	female	jj|nn1
too	too	rr|rg
Israel	israel	np1
factors	factor	nn2
dangerous	dangerous	jj
largely	largely	rr
south	south	nd1
amazing	amazing	jj
purpose	purpose	nn1
instead	instead	rr
politicians	politician	nn2
privacy	privacy	nn1
truly	truly	rr
high	high	jj|rr
buildings	building	nn2
past	past	nn1
core	core	nn1
step	step	nn1
winner	winner	nn1
posts	post	nn2
calling	call	vvg
de	de	np1
miles	mile	nnu2
Brown	brown	np1
grew	grow	vvd
online	online	rr|jj
lawyer	lawyer	nn1
live	live	vv0
twice	twice	rr
followed	follow	vvn
stars	star	nn2
Services	service	nn2
Big	big	jj
interests	interest	nn2
Vancouver	vancouver	np1
Singh	singh	np1
Club	club	nn1
to	to	to|ii
remain	remain	vv0
appear	appear	vvi
remember	remember	vv0
birth	birth	nn1
fair	fair	jj
estate	estate	nn1
firms	firm	nn2
work	work	vvi|nn1
Since	since	cs
species	species	nn
instead	instead	ii21
tools	tool	nn2
Ministry	ministry	nn1
toward	toward	ii
adds	add	vvz
nor	nor	cc
herself	herself	ppx1
BBC	bbc	np1
mission	mission	nn1
Richard	richard	np1
speed	speed	nn1
Road	road	nnl1
figure	figure	nn1
Thomson	thomson	np1
firm	firm	nn1
festival	festival	nn1
concept	concept	nn1
structure	structure	nn1
corruption	corruption	nn1
border	border	nn1
caused	cause	vvn
Every	every	at1
documents	document	nn2
Web	web	nn1
rare	rare	jj
relatively	relatively	rr
Committee	committee	nn1
Malaysia	malaysia	np1
etc	etc	ra
keeping	keep	vvg
progress	progress	nn1
variety	variety	nn1
movies	movie	nn2
English	english	jj|nn1
models	model	nn2
afternoon	afternoon	nnt1
Women	woman	nn2
thanks	thanks	nn2
ran	run	vvd
measures	measure	nn2
allegedly	allegedly	rr
Iran	iran	np1
concerns	concern	nn2
actual	actual	jj
Air	air	nn1
speak	speak	vvi
greatest	greatest	jjt
committed	commit	vvn
teacher	teacher	nn1
retail	retail	jj
suggests	suggest	vvz
younger	young	jjr
damage	damage	nn1
accept	accept	vvi
Sri	sri	np1
judge	judge	nn1
worst	bad	jjt
total	total	nn1|jj
become	become	vv0
supply	supply	nn1
received	receive	vvd
Muslim	muslim	jj
enjoy	enjoy	vvi
wrong	wrong	jj|rr
waiting	wait	vvg
market	market	nn1|vv0
Foundation	foundation	nn1
direction	direction	nn1
Tom	tom	np1
decided	decide	vvd
Science	science	nn1
named	name	vvn
as	as	cs21
prime	prime	jj
Journal	journal	nn1
living	live	vvg
far	far	rg
park	park	nn1
strength	strength	nn1
candidates	candidate	nn2
direct	direct	jj
island	island	nn1
records	record	nn2
browser	browser	nn1
commitment	commitment	nn1
Thomas	thomas	np1
electricity	electricity	nn1
discuss	discuss	vvi
sister	sister	nn1
Life	life	nn1
seem	seem	vvi
vision	vision	nn1
open	open	vvi
lost	lose	vvd
nice	nice	jj
announced	announce	vvn
begin	begin	vvi
balance	balance	nn1
Sydney	sydney	np1
rule	rule	nn1
lots	lots	pn
fight	fight	nn1
designed	design	vvn
Iraq	iraq	np1
leading	leading	jj
Of	of	rr21
camp	camp	nn1
Supreme	supreme	jj
no	no	pn121
winter	winter	nnt1
Service	service	nn1
faith	faith	nn1
answer	answer	nn1
sides	side	nn2
write	write	vvi
report	report	vvi
Jones	jones	np1
better	better	jjr|rrr
applications	application	nn2
final	final	jj
on	on	ii31
Security	security	nn1
deal	deal	vvi
Dublin	dublin	np1
won	win	vvn
candidate	candidate	nn1
reported	report	vvn
doctor	doctor	nn1
Andrew	andrew	np1
leading	lead	vvg
later	later	rrr|jjr
era	era	nn1
memory	memory	nn1
act	act	nn1
plants	plant	nn2
allegations	allegation	nn2
ongoing	ongoing	jj
importance	importance	nn1
beginning	beginning	nn1
conflict	conflict	nn1
technical	technical	jj
skin	skin	nn1
dog	dog	nn1
wearing	wear	vvg
sitting	sit	vvg
tournament	tournament	nn1
Mike	mike	np1
achieve	achieve	vvi
Images	image	nn2
ten	ten	mc
address	address	vvi
Russian	russian	jj
injuries	injury	nn2
More	more	dar
most	most	rgt|dat
seriously	seriously	rr
risks	risk	nn2
soldiers	soldier	nn2
wide	wide	jj
Public	public	jj|nn1
journey	journey	nn1
Earth	earth	nn1
contact	contact	vvi
all	all	rr
emergency	emergency	nn1
explained	explain	vvd
episode	episode	nn1
employment	employment	nn1
Nations	nation	nn2
brings	bring	vvz
long	long	rr|jj
close	close	rr|jj
profile	profile	nn1
exchange	exchange	nn1
Great	great	jj
Steve	steve	np1
works	work	vvz
solutions	solution	nn2
bus	bus	nn1
display	display	nn1
support	support	nn1|vv0
growing	growing	jj
associated	associate	vvn
trend	trend	nn1
fish	fish	nn
union	union	nn1
app	app	nn1
Lee	lee	np1
adults	adult	nn2
pictures	picture	nn2
subject	subject	nn1
far	far	rr|jj
best	best	rrt
launch	launch	nn1
hoping	hope	vvg
had	have	vhd|vhn
plenty	plenty	pn
River	river	nnl1
uses	use	vvz
Johnson	johnson	np1
competitive	competitive	jj
claims	claim	nn2
absolutely	absolutely	rr
Federal	federal	jj
rural	rural	jj
Who	who	pnqs
center	center	nn1
scale	scale	nn1
Williams	williams	np1
deaths	death	nn2
produce	produce	vvi
Google	google	np1|nn1
Los	los	np1
appeal	appeal	nn1
willing	willing	jj
as	as	rg
In	in	rr21
deliver	deliver	vvi
gun	gun	nn1
As	as	ii
points	point	nn2|vvz
legislation	legislation	nn1
needs	need	nn2
Scott	scott	np1
vote	vote	nn1
IT	it	nn1
show	show	nn1|vv0
circumstances	circumstance	nn2
roads	road	nn2
entirely	entirely	rr
....	....	...
A	a	zz1|at1
regularly	regularly	rr
coverage	coverage	nn1
exciting	exciting	jj
provincial	provincial	jj
developed	develop	vvn
appeared	appear	vvd
Recommended	recommend	vvn
there	there	rl|ex
sort	sort	nn1
serve	serve	vvi
ministry	ministry	nn1
organisation	organization	nn1
send	send	vvi
Army	army	nn1
West	west	np1
text	text	nn1
delivery	delivery	nn1
come	come	vv0|vvn
pieces	piece	nn2
visit	visit	nn1
slightly	slightly	rr
Asian	asian	jj
William	william	np1
shop	shop	nn1
engine	engine	nn1
farm	farm	nn1
Get	get	vv0
goods	good	nn2
attempt	attempt	nn1
face	face	vvi
army	army	nn1
Share	share	vv0|nn1
wish	wish	vv0
Afghanistan	afghanistan	np1
unless	unless	cs
District	district	nn1
authority	authority	nn1
lose	lose	vvi
ceremony	ceremony	nn1
minute	minute	nnt1
panel	panel	nn1
Korea	korea	np1
indeed	indeed	rr
raised	raise	vvn
poverty	poverty	nn1
all	all	rr|db
debut	debut	nn1
home	home	nn1|rl
fees	fee	nn2
looked	look	vvd
facing	face	vvg
winning	win	vvg
offensive	offensive	jj
guest	guest	nn1
behaviour	behavior	nn1
videos	video	nn2
seat	seat	nn1
EU	eu	np1
led	lead	vvd
Energy	energy	nn1
alcohol	alcohol	nn1
along	along	ii
identity	identity	nn1
houses	house	nn2
surface	surface	nn1
fall	fall	nn1
prove	prove	vvi
loan	loan	nn1
partnership	partnership	nn1
Games	game	nn2
run	run	nn1
Policy	policy	nn1
use	use	vv0|nn1
urban	urban	jj
Any	any	dd
internal	internal	jj
suicide	suicide	nn1
holding	hold	vvg
Chief	chief	jj|nn1
Society	society	nn1
obvious	obvious	jj
unable	unable	jk
complaints	complaint	nn2
bar	bar	nn1
complaint	complaint	nn1
yes	yes	uh
Are	be	vbr
negative	negative	jj
Mary	mary	np1
Joe	joe	np1
dealing	deal	vvg
Manchester	manchester	np1
remember	remember	vvi
task	task	nn1
drivers	driver	nn2
starts	start	vvz
Texas	texas	np1
UN	un	np1
squad	squad	nn1
offers	offer	vvz|nn2
reported	report	vvd|vvn
coffee	coffee	nn1
asked	ask	vvn
wall	wall	nn1
possibly	possibly	rr
proper	proper	jj
payment	payment	nn1
wealth	wealth	nn1
North	north	np1
steps	step	nn2
tool	tool	nn1
airport	airport	nn1
met	meet	vvd
alleged	alleged	jj
fear	fear	nn1
Parliament	parliament	nn1
agree	agree	vv0
effectively	effectively	rr
Hong	hong	np1
findings	finding	nn2
rock	rock	nn1
entertainment	entertainment	nn1
turn	turn	nn1
animal	animal	nn1
separate	separate	jj
path	path	nn1
brands	brand	nn2
put	put	vv0|vvd
carry	carry	vvi
identified	identify	vvn
holds	hold	vvz
public	public	jj
Social	social	jj
THE	the	at
apparently	apparently	rr
holiday	holiday	nn1
gold	gold	nn1
gay	gay	jj
Angeles	angeles	np1
Real	real	jj
Scotland	scotland	np1
wine	wine	nn1
weapons	weapon	nn2
accident	accident	nn1
supporters	supporter	nn2
German	german	jj|nn1
used	use	vvn|vvd
more	more	rgr|rrr
excellent	excellent	jj
charged	charge	vvn
remove	remove	vvi
affected	affect	vvn
industrial	industrial	jj
organizations	organization	nn2
background	background	nn1
spent	spend	vvd
selling	sell	vvg
materials	material	nn2
Mexico	mexico	np1
Ghana	ghana	np1
emotional	emotional	jj
commenting	comment	vvg
opt	opt	vvi
thus	thus	rr
cards	card	nn2
Hollywood	hollywood	np1
fight	fight	vvi
colleagues	colleague	nn2
Though	though	cs
employee	employee	nn1
surprise	surprise	nn1
vast	vast	jj
appropriate	appropriate	jj
Instead	instead	rr
universities	university	nn2
intelligence	intelligence	nn1
broke	break	vvd
claim	claim	nn1
means	mean	nn
moments	moment	nn2
singer	singer	nn1
awareness	awareness	nn1
back	back	nn1|rp
Kong	kong	np1
Three	three	mc
numerous	numerous	jj
wrong	wrong	jj
properties	property	nn2
telling	tell	vvg
trees	tree	nn2
Stephen	stephen	np1
obviously	obviously	rr
had	have	vhn|vhd
cause	cause	vvi
initial	initial	jj|nn1
personally	personally	rr
sentence	sentence	nn1
paying	pay	vvg
Muslims	muslim	nn2
possibility	possibility	nn1
placed	place	vvn
strategic	strategic	jj
light	light	nn1|jj
bed	bed	nn1
writes	write	vvz
Management	management	nn1
northern	northern	jj
SA	sa	np1
public	public	nn1
finding	find	vvg
reportedly	reportedly	rr
understand	understand	vv0
mean	mean	vv0
through	through	rp
crew	crew	nn1
collected	collect	vvn
Festival	festival	nn1
stand	stand	vvi
spirit	spirit	nn1
needed	need	vvn
explain	explain	vvi
expectations	expectation	nn2
duty	duty	nn1
taxes	tax	nn2
II	ii	mc
http	-	nnu
values	value	nn2
focus	focus	vvi
gold	gold	nn1|jj
producer	producer	nn1
Chicago	chicago	np1
smart	smart	jj
captain	captain	nn1
Ryan	ryan	np1
zone	zone	nn1
complete	complete	vvi
helps	help	vvz
launched	launch	vvn
expect	expect	vv0
aircraft	aircraft	nn
factor	factor	nn1
wonderful	wonderful	jj
above	above	rl
Over	over	ii
No	no	uh
change	change	nn1|vv0
Global	global	jj
treated	treat	vvn
appearance	appearance	nn1
wait	wait	vvi
live	live	jj
firm	firm	nn1|jj
started	start	vvn
second	second	nnt1|md
expansion	expansion	nn1
impressive	impressive	jj
Cookies	cookie	nn2
cells	cell	nn2
forms	form	nn2
essential	essential	jj
White	white	np1
offer	offer	nn1
supposed	supposed	jj
significantly	significantly	rr
turned	turn	vvd
Each	each	dd1
present	present	jj|nn1
beauty	beauty	nn1
appear	appear	vv0
proposed	proposed	jj
plane	plane	nn1
Brazil	brazil	np1
front	front	jj|nn1
experiences	experience	nn2
announced	announce	vvd
multiple	multiple	jj|nn1
relations	relation	nn2
red	red	jj|nn1
needed	need	vvd
none	none	pn
means	mean	vvz|nn
ultimately	ultimately	rr
religion	religion	nn1
signs	sign	nn2
feature	feature	nn1
offered	offer	vvn
session	session	nnt1
pm	pm	ra
impossible	impossible	jj
trouble	trouble	nn1
sign	sign	nn1
next	next	ii21
immediate	immediate	jj
charity	charity	nn1
Maybe	maybe	rr
once	once	cs|rr
maintain	maintain	vvi
Agency	agency	nn1
hope	hope	nn1
window	window	nn1
seconds	second	nnt2
Spain	spain	np1
argument	argument	nn1
actress	actress	nn1
anniversary	anniversary	nn1
secretary	secretary	nn1
engineering	engineering	nn1
plays	play	vvz
Wales	wales	np1
Italy	italy	np1
increased	increased	jj
category	category	nn1
potentially	potentially	rr
investments	investment	nn2
Olympic	olympic	jj
innovation	innovation	nn1
call	call	vv0
nations	nation	nn2
Red	red	jj
accounts	account	nn2
When	when	rrq|cs
voters	voter	nn2
initiative	initiative	nn1
method	method	nn1
play	play	vv0
permission	permission	nn1
joint	joint	jj
fan	fan	nn1
Perhaps	perhaps	rr
Android	android	nn1
dollar	dollar	nnu1
clubs	club	nn2
ads	ad	nn2
distribution	distribution	nn1
approval	approval	nn1
Jewish	jewish	jj
relationships	relationship	nn2
Even	even	cs21
elements	element	nn2
usual	usual	jj
ourselves	ourselves	ppx2
perspective	perspective	nn1
hockey	hockey	nn1
carbon	carbon	nn1
choose	choose	vvi
can	can	vm|vv0
grown	grow	vvn
control	control	vvi
Information	information	nn1
Khan	khan	nna
passengers	passenger	nn2
sees	see	vvz
confident	confident	jj
top	top	nn1
Microsoft	microsoft	np1
payments	payment	nn2
recovery	recovery	nn1
targeting	target	vvg
benefit	benefit	nn1
produced	produce	vvn
requirements	requirement	nn2
break	break	vvi
helping	help	vvg
promote	promote	vvi
drama	drama	nn1
Taylor	taylor	np1
needs	need	vvz|nn2
dream	dream	nn1
messages	message	nn2
seats	seat	nn2
determine	determine	vvi
used	use	vvd
proposal	proposal	nn1
crimes	crime	nn2
Add	add	vv0
held	hold	vvn|vvd
storage	storage	nn1
Among	among	ii
regime	regime	nn1
Related	related	jj
online	online	jj|rr
let	let	vv0
assault	assault	nn1
engagement	engagement	nn1
initially	initially	rr
reporters	reporter	nn2
Internet	internet	nn1|np1
individual	individual	jj|nn1
totally	totally	rr
journalists	journalist	nn2
instance	instance	rex22
consumption	consumption	nn1
carried	carry	vvn
comfortable	comfortable	jj
roles	role	nn2
Ottawa	ottawa	np1
retirement	retirement	nn1
Man	man	nn1
tend	tend	vv0
announced	announce	vvd|vvn
everybody	everybody	pn1
Senate	senate	nn1
offices	office	nn2
arms	arm	nn2
Having	have	vhg
surgery	surgery	nn1
creation	creation	nn1
penalty	penalty	nn1
announcement	announcement	nn1
cell	cell	nn1
tiny	tiny	jj
primary	primary	jj|nn1
offering	offer	vvg
completed	complete	vvn
solar	solar	jj
profit	profit	nn1
approximately	approximately	rr
decided	decide	vvn
best	best	rrt|jjt
upcoming	upcoming	jj
Still	still	rr
west	west	nd1
coal	coal	nn1
southern	southern	jj
around	around	rp|ii
Time	time	nnt1
understanding	understanding	nn1
Tony	tony	np1
Canadians	canadian	nn2
Pacific	pacific	np1
campus	campus	nn1
glass	glass	nn1
one	one	mc1|pn1
alive	alive	jj
assistance	assistance	nn1
start	start	vv0
contact	contact	nn1
connection	connection	nn1
agree	agree	vvi
kill	kill	vvi
division	division	nn1
prepared	prepare	vvn
route	route	nn1
foot	foot	nn1
turned	turn	vvn
At	at	rr21
potential	potential	nn1|jj
client	client	nn1
since	since	rr
Bangladesh	bangladesh	np1
familiar	familiar	jj
drive	drive	vvi
Ms.	ms	nnb
Oh	oh	uh
comments	comment	nn2|vvz
shot	shoot	vvn
moved	move	vvn
delete	delete	vvi
Victoria	victoria	np1
works	works	nn
entry	entry	nn1
pick	pick	vvi
Tim	tim	np1
wedding	wedding	nn1
busy	busy	jj
issued	issue	vvn
chain	chain	nn1
Law	law	nn1
selection	selection	nn1
tech	tech	nn1
Liverpool	liverpool	np1
cut	cut	vvi
shot	shot	nn1
communication	communication	nn1
pace	pace	nn1
positions	position	nn2
percentage	percentage	nn1
Middle	middle	jj
opinions	opinion	nn2
democracy	democracy	nn1
Force	force	nn1
tests	test	nn2
Premier	premier	jj|nn1
technologies	technology	nn2
involving	involve	vvg
Kenya	kenya	np1
widely	widely	rr
works	work	vvz|nn
No	no	at|uh
received	receive	vvd|vvn
studio	studio	nn1
for	for	ii22
ship	ship	nn1
respect	respect	nn1
receive	receive	vv0
phones	phone	nn2
context	context	nn1
unlikely	unlikely	jj
how	how	rrq|rgq
of	of	rr22
talks	talk	nn2
Medical	medical	jj
participants	participant	nn2
machine	machine	nn1
Under	under	ii
claimed	claim	vvd
further	far	jjr|rrr
closely	closely	rr
combination	combination	nn1
reflect	reflect	vvi
aid	aid	nn1
organisations	organization	nn2
afford	afford	vvi
scientific	scientific	jj
severe	severe	jj
hit	hit	vvn
violent	violent	jj
causing	cause	vvg
all	all	rr22
tell	tell	vv0
agent	agent	nn1
English	english	nn1|jj
fellow	fellow	jj|nn1
affairs	affair	nn2
Brian	brian	np1
crucial	crucial	jj
edge	edge	nn1
reached	reach	vvn
anywhere	anywhere	rl
